"w_geocode","h_geocode","S000","SA01","SA02","SA03","SE01","SE02","SE03","SI01","SI02","SI03","createdate","year","state"
"261614022015000","261614053004009",7,0,6,1,0,1,6,0,0,7,"20231016",2021,"MI"
"261614022015000","261614053004010",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053004011",2,0,0,2,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053004012",5,0,2,3,0,0,5,0,0,5,"20231016",2021,"MI"
"261614022015000","261614053004013",3,0,3,0,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053004014",4,0,2,2,0,1,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614053004015",3,1,1,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053004017",7,0,5,2,0,1,6,0,0,7,"20231016",2021,"MI"
"261614022015000","261614053005001",39,2,22,15,0,2,37,0,0,39,"20231016",2021,"MI"
"261614022015000","261614053005002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614053005004",8,0,5,3,0,0,8,0,0,8,"20231016",2021,"MI"
"261614022015000","261614053005005",8,0,7,1,0,0,8,0,0,8,"20231016",2021,"MI"
"261614022015000","261614053005006",3,0,2,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053005007",6,1,4,1,0,1,5,0,0,6,"20231016",2021,"MI"
"261614022015000","261614053005008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614053005009",12,0,6,6,1,0,11,0,0,12,"20231016",2021,"MI"
"261614022015000","261614053005010",5,1,2,2,0,0,5,0,0,5,"20231016",2021,"MI"
"261614022015000","261614053005011",4,1,1,2,1,0,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614053005012",2,0,0,2,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053005013",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614022015000","261614053005014",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006000",5,0,2,3,0,0,5,0,0,5,"20231016",2021,"MI"
"261614022015000","261614053006001",3,0,1,2,1,0,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053006002",6,0,3,3,0,0,6,0,0,6,"20231016",2021,"MI"
"261614022015000","261614053006003",2,0,0,2,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006004",2,0,2,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006005",3,0,2,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053006006",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006007",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006008",4,0,2,2,0,0,4,0,0,4,"20231016",2021,"MI"
"261614022015000","261614053006009",3,0,2,1,0,1,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053006010",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614053006011",7,1,4,2,0,2,5,0,0,7,"20231016",2021,"MI"
"261614022015000","261614053006012",12,0,6,6,0,0,12,0,0,12,"20231016",2021,"MI"
"261614022015000","261614053006013",3,0,3,0,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053006014",3,0,2,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614053006015",9,1,5,3,0,1,8,0,0,9,"20231016",2021,"MI"
"261614022015000","261614053006016",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614053006017",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001001",2,1,1,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001002",5,0,5,0,0,0,5,0,0,5,"20231016",2021,"MI"
"261614022015000","261614054001003",8,2,5,1,0,2,6,0,0,8,"20231016",2021,"MI"
"261614022015000","261614054001004",3,0,2,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261614054001005",5,0,5,0,0,1,4,0,0,5,"20231016",2021,"MI"
"261614022015000","261614054001006",4,0,3,1,1,0,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614054001007",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614054001008",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001009",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001010",4,0,3,1,1,0,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614054001011",5,0,4,1,1,1,3,0,0,5,"20231016",2021,"MI"
"261614022015000","261614054001012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614054001015",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614054001017",2,0,2,0,0,2,0,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001018",3,0,3,0,0,1,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261614054001019",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001020",2,1,1,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001021",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054001023",9,1,4,4,1,2,6,0,0,9,"20231016",2021,"MI"
"261614022015000","261614054001024",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614054001025",4,0,2,2,0,0,4,0,0,4,"20231016",2021,"MI"
"261614022015000","261614054002002",13,0,10,3,0,3,10,0,0,13,"20231016",2021,"MI"
"261614022015000","261614054002003",7,1,5,1,0,1,6,0,0,7,"20231016",2021,"MI"
"261614022015000","261614054002004",2,0,0,2,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054002005",7,1,3,3,0,2,5,0,0,7,"20231016",2021,"MI"
"261614022015000","261614054002008",4,0,3,1,0,0,4,0,0,4,"20231016",2021,"MI"
"261614022015000","261614054002009",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054002011",9,1,6,2,0,2,7,0,0,9,"20231016",2021,"MI"
"261614022015000","261614054002012",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054002013",7,0,7,0,0,1,6,0,0,7,"20231016",2021,"MI"
"261614022015000","261614054002014",6,1,4,1,0,1,5,0,0,6,"20231016",2021,"MI"
"261614022015000","261614054002015",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614054002016",3,0,1,2,0,1,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261614055001000",6,0,3,3,1,2,3,0,0,6,"20231016",2021,"MI"
"261614022015000","261614055001001",5,0,4,1,2,2,1,0,0,5,"20231016",2021,"MI"
"261614022015000","261614055001002",6,0,4,2,1,2,3,0,0,6,"20231016",2021,"MI"
"261614022015000","261614055001003",4,0,0,4,1,2,1,0,0,4,"20231016",2021,"MI"
"261614022015000","261614055001005",4,0,4,0,0,1,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614055001006",4,0,3,1,0,1,3,0,0,4,"20231016",2021,"MI"
"261614022015000","261614055001007",6,1,2,3,1,1,4,0,0,6,"20231016",2021,"MI"
"261614022015000","261614055001008",7,2,4,1,0,3,4,0,0,7,"20231016",2021,"MI"
"261614022015000","261614055001009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614055001010",3,0,2,1,1,1,1,0,0,3,"20231016",2021,"MI"
"261614022015000","261614055001011",4,1,1,2,0,0,4,0,0,4,"20231016",2021,"MI"
"261614022015000","261614055001012",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614022015000","261614055001013",2,0,0,2,1,1,0,0,0,2,"20231016",2021,"MI"
"261614022015000","261614055003001",53,10,27,16,1,12,40,0,0,53,"20231016",2021,"MI"
"261614022015000","261614055003002",3,0,1,2,0,2,1,0,0,3,"20231016",2021,"MI"
"261614022015000","261614055003003",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614055003004",2,1,1,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614055003005",21,1,13,7,1,4,16,0,0,21,"20231016",2021,"MI"
"261614022015000","261614055003006",12,1,7,4,4,3,5,0,0,12,"20231016",2021,"MI"
"261614022015000","261614056001001",10,1,8,1,1,5,4,0,0,10,"20231016",2021,"MI"
"261614022015000","261614056001002",11,0,6,5,0,4,7,0,0,11,"20231016",2021,"MI"
"261614022015000","261614056001003",8,1,7,0,1,3,4,0,0,8,"20231016",2021,"MI"
"261614022015000","261614056001004",17,2,13,2,2,9,6,0,0,17,"20231016",2021,"MI"
"261614022015000","261614056001006",9,2,6,1,0,2,7,0,0,9,"20231016",2021,"MI"
"261614022015000","261614056001007",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614056001008",27,4,20,3,0,13,14,0,0,27,"20231016",2021,"MI"
"261614022015000","261614056002001",28,5,20,3,2,13,13,0,0,28,"20231016",2021,"MI"
"261614022015000","261614056002002",15,6,5,4,3,6,6,0,0,15,"20231016",2021,"MI"
"261614022015000","261614056002003",11,1,8,2,1,7,3,0,0,11,"20231016",2021,"MI"
"261614022015000","261614056002009",48,6,34,8,3,24,21,0,0,48,"20231016",2021,"MI"
"261614022015000","261614056002010",5,1,4,0,0,2,3,0,0,5,"20231016",2021,"MI"
"261614022015000","261614056003008",2,0,0,2,0,1,1,0,0,2,"20231016",2021,"MI"
"261614022015000","261614056004001",14,1,9,4,0,7,7,0,0,14,"20231016",2021,"MI"
"261614022015000","261614056004002",4,1,1,2,0,2,2,0,0,4,"20231016",2021,"MI"
"261614022015000","261614056004003",7,3,4,0,1,4,2,0,0,7,"20231016",2021,"MI"
"261614022015000","261614056004004",11,0,8,3,0,4,7,0,0,11,"20231016",2021,"MI"
"261614022015000","261614056004005",17,1,14,2,0,9,8,0,0,17,"20231016",2021,"MI"
"261614022015000","261614060001018",4,0,1,3,2,0,2,0,0,4,"20231016",2021,"MI"
"261614022015000","261614060001020",5,0,2,3,0,0,5,0,0,5,"20231016",2021,"MI"
"261614022015000","261614142003005",14,4,7,3,0,7,7,0,0,14,"20231016",2021,"MI"
"261614022015000","261614147001002",42,7,28,7,1,5,36,0,0,42,"20231016",2021,"MI"
"261614022015000","261614147001007",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614022015000","261614149001003",10,0,8,2,1,0,9,0,0,10,"20231016",2021,"MI"
"261614022015000","261614154002003",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614022015000","261614154002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614154002020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261614154002021",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614022015000","261614530002041",25,2,11,12,1,4,20,0,0,25,"20231016",2021,"MI"
"261614022015000","261614530002046",10,0,5,5,0,0,10,0,0,10,"20231016",2021,"MI"
"261614022015000","261614530003015",13,2,8,3,3,1,9,0,0,13,"20231016",2021,"MI"
"261614022015000","261614560001013",30,1,17,12,0,3,27,0,0,30,"20231016",2021,"MI"
"261614022015000","261614560003001",54,6,32,16,2,6,46,0,0,54,"20231016",2021,"MI"
"261614022015000","261614560004000",21,2,11,8,3,1,17,0,0,21,"20231016",2021,"MI"
"261614022015000","261614560005005",3,0,3,0,0,0,3,0,0,3,"20231016",2021,"MI"
"261614022015000","261619801011002",2,2,0,0,1,1,0,0,0,2,"20231016",2021,"MI"
"261614022015000","261619801011004",4,0,4,0,2,0,2,0,0,4,"20231016",2021,"MI"
"261614022015000","261619801011008",3,2,1,0,1,1,1,0,0,3,"20231016",2021,"MI"
"261614022015000","261619801011011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261619801011012",3,1,1,1,1,1,1,0,0,3,"20231016",2021,"MI"
"261614022015000","261619801011016",3,0,2,1,1,0,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261619801021007",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015000","261619801021010",3,3,0,0,1,0,2,0,0,3,"20231016",2021,"MI"
"261614022015000","261619804001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015006","261614032001007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015006","261614053002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614022015007","261614043002006",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614022015009","261614043002006",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001001","261614023001011",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614023001002","261614021003002",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001002","261614035001020",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001002","261614041002015",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001002","261614044001017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614006001001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614006005007",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614006005009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614007001006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614007002013",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614021002006",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614022011000",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614025003001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614027002001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614027002011",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614033001008",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614033001018",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614033002000",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614033002008",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614033004010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034001000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034001005",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034002003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034002005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614034003019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614035001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614035003014",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614036003005",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614036004002",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614036004007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614038001002",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614038001007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614038002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614041002005",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614041002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614043002013",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614043003000",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614044001017",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614045001014",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614045002010",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614045003002",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614046001005",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614046004007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614051001004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614051002007",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614052002000",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614052002004",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614052002008",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614052003005",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614052004000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614053001032",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614053002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614053005005",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614054001003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614055001002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614055003004",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614056002002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001007","261614142003005",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001007","261614560001013",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614023001011","261614006004014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001011","261614023001001",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001011","261614033004038",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001011","261614054001005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614006004000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614007002017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614021002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614022013000",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614023001019",2,2,0,0,2,0,0,0,0,2,"20231016",2021,"MI"
"261614023001019","261614027004006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614027004008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614032001024",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001019","261614032003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614035001001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614035003012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614041002000",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023001019","261614043002013",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614045002002",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001019","261614046002001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614052003006",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023001019","261614053003005",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023001019","261614055001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023001019","261614055003001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614004002012",2,0,0,2,0,0,2,0,0,2,"20231016",2021,"MI"
"261614023002004","261614006001004",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002004","261614006004000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614006004014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614006004015",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614006006012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614023001011",3,0,2,1,0,1,2,0,0,3,"20231016",2021,"MI"
"261614023002004","261614023002012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614027003010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614032002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614032002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614033003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614033003002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614033004031",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614035001009",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614036001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614041001008",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614044001008",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614052004001",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002004","261614055003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002004","261614142003005",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002005","261614031001038",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614001001025",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614004002012",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614006005012",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614006005014",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614006006003",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614006006016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614007001006",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614008001004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614008002008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614021001012",2,2,0,0,2,0,0,0,0,2,"20231016",2021,"MI"
"261614023002012","261614021001013",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614021003008",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614023001010",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614023001011",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614023001017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614023001019",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614023002002",2,0,2,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614023002012","261614023002012",3,2,1,0,0,2,1,0,0,3,"20231016",2021,"MI"
"261614023002012","261614025001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614031001024",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614032002002",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614032003014",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614033002008",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614033004014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614034001004",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614038001002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614041001005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614043002012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614044001019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614045002002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614046001004",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614051002011",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614051002018",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614052001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614053003011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614053005009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614054001014",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614054002014",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614055001006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614056002002",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614056002009",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614023002012","261614560001013",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614023002012","261614560003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025001000","261614036003004",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614025001001","261614007003003",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614025001003","261614055003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614001001008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614001001014",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614004002003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614004002005",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614004002008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614004002015",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614004003002",2,0,0,2,0,0,2,0,0,2,"20231016",2021,"MI"
"261614025002001","261614005004000",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614005005000",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614025002001","261614005006002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614005006013",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614025002001","261614006002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
